domain_age,phish_hints,ratio_extHyperlinks,ratio_intHyperlinks,safe_anchor,ratio_extRedirection,length_url,ratio_digits_url,length_words_raw,longest_words_raw,length_hostname,avg_word_path,domain_in_title,char_repeat,status,status-encoded
6091.0,0,0.30952381,0.69047619,12.5,0.846153846,56,0.0,7,8,29,5.666666667,1,3,legitimate,0
3186.0,0,0.204819277,0.795180723,14.28571429,0.470588235,27,0.0,2,10,18,0.0,0,3,legitimate,0
8922.0,0,0.5,0.5,0.0,0.0,140,0.028571429,16,15,15,7.285714286,1,1,phishing,1
3075.0,0,0.5,0.5,0.0,0.666666667,27,0.0,2,11,19,0.0,1,3,legitimate,0
115.0,0,0.0,0.0,0.0,0.0,53,0.018867925,6,17,25,4.25,1,7,phishing,1
724.0,0,0.0,1.0,0.0,0.0,25,0.16,3,4,17,0.0,1,0,phishing,1
8348.0,1,1.0,0.0,0.0,0.0,85,0.070588235,11,29,16,5.777777778,0,2,phishing,1
8686.0,0,0.277777778,0.7222222220000001,0.0,1.0,58,0.0,7,15,23,4.4,1,5,legitimate,0
5075.0,2,0.764705882,0.235294118,50.0,0.153846154,48,0.0,5,15,22,3.25,1,1,phishing,1
7131.0,0,0.066115702,0.933884298,70.37037037,0.4166666670000001,55,0.0,6,10,16,6.75,0,0,legitimate,0
5075.0,0,0.672131148,0.327868852,35.0,0.0,20,0.0,1,6,13,0.0,1,0,legitimate,0
3423.0,0,0.541666667,0.458333333,26.08695652,0.269230769,63,0.0,6,17,21,5.8,1,0,legitimate,0
2521.0,0,0.0,0.0,0.0,0.0,47,0.085106383,3,29,7,15.0,1,0,phishing,1
8674.0,0,0.0,0.0,0.0,0.0,68,0.147058824,10,12,20,4.125,1,5,legitimate,0
1514.0,0,0.484848485,0.515151515,62.85714286,0.5,30,0.0,2,13,21,0.0,1,3,legitimate,0
5075.0,0,0.0,1.0,0.0,0.0,56,0.089285714,6,18,24,5.25,1,0,phishing,1
5075.0,3,0.0,1.0,0.0,0.0,50,0.0,5,13,17,5.5,1,1,phishing,1
4281.0,0,0.028776978,0.971223022,25.0,0.5,30,0.0,2,13,21,0.0,1,3,legitimate,0
2501.0,0,0.0,1.0,0.0,0.0,54,0.185185185,3,28,17,28.0,1,0,phishing,1
5075.0,0,0.0,1.0,0.0,0.0,56,0.071428571,6,16,48,0.0,1,4,phishing,1
7253.0,0,1.0,0.0,0.0,0.583333333,21,0.0,2,7,14,0.0,1,0,phishing,1
3802.0,0,0.6,0.4,25.0,0.533333333,30,0.0,2,13,21,0.0,1,5,legitimate,0
2732.0,0,0.369369369,0.630630631,68.18181818,0.902439024,48,0.0,5,10,16,7.0,0,3,legitimate,0
7415.0,0,0.052083333,0.947916667,9.090909091,0.3,51,0.0,9,7,15,3.0,0,3,legitimate,0
3890.0,0,0.8222222220000001,0.177777778,0.0,0.054054054,47,0.0,5,9,16,6.333333333,1,0,legitimate,0
1575.0,0,0.24,0.76,42.85714286,0.333333333,39,0.0,6,9,16,3.0,1,1,phishing,1
5075.0,0,0.066666667,0.933333333,40.0,0.25,30,0.0,1,18,21,0.0,1,0,legitimate,0
6377.0,0,0.5555555560000001,0.444444444,16.48351648,0.5,46,0.0,5,12,25,12.0,1,4,legitimate,0
4003.0,0,0.0,1.0,100.0,0.0,124,0.161290323,13,17,46,7.375,1,4,phishing,1
9170.0,0,0.178217822,0.821782178,42.85714286,0.0,62,0.048387097,7,10,18,6.2,0,4,legitimate,0
3662.0,0,0.676056338,0.323943662,19.14893617,0.0625,22,0.0,2,6,14,0.0,0,6,legitimate,0
5626.0,0,0.818181818,0.181818182,25.0,0.277777778,59,0.084745763,7,9,41,9.0,1,3,phishing,1
5615.0,2,0.80952381,0.19047619,25.0,0.176470588,63,0.0,10,7,38,3.5,1,3,phishing,1
4055.0,0,0.148648649,0.8513513509999999,0.0,0.363636364,27,0.0,2,12,19,0.0,1,3,legitimate,0
5075.0,0,0.2,0.8,0.0,0.0,32,0.125,5,6,13,2.666666667,1,4,phishing,1
7376.0,2,0.0,1.0,0.0,0.0,39,0.0,4,14,22,3.5,0,3,phishing,1
2837.0,0,0.0,0.0,0.0,0.0,34,0.0,3,11,25,0.0,1,2,phishing,1
1653.0,4,1.0,0.0,0.0,0.5,276,0.362318841,17,64,31,14.86666667,1,11,phishing,1
7299.0,0,0.681818182,0.318181818,0.0,0.0,29,0.0,2,8,21,0.0,1,0,legitimate,0
5075.0,0,1.0,0.0,0.0,1.0,146,0.184931507,25,10,6,4.416666667,1,7,phishing,1
5075.0,0,0.0,1.0,100.0,0.0,18,0.055555556,1,4,11,0.0,0,0,legitimate,0
4236.0,0,0.0,0.0,0.0,0.0,45,0.0,5,7,24,5.5,1,0,phishing,1
6467.0,0,0.5,0.5,0.0,0.0,34,0.0,2,19,26,0.0,1,0,phishing,1
8348.0,0,0.047619048,0.952380952,0.0,0.428571429,110,0.0,16,12,15,5.214285714,0,3,legitimate,0
7160.0,0,0.027108434,0.972891566,88.37209302,0.5555555560000001,43,0.139534884,6,8,14,4.5,1,1,legitimate,0
5075.0,0,0.0,1.0,0.0,0.0,69,0.0,8,14,14,7.0,0,4,legitimate,0
2521.0,0,0.0,0.0,0.0,0.0,47,0.042553191,4,24,7,9.666666667,1,0,phishing,1
6188.0,1,0.0,0.0,0.0,0.0,49,0.0,6,12,20,4.5,1,4,legitimate,0
59.0,1,0.870588235,0.129411765,0.0,0.27027027,39,0.0,4,13,17,3.666666667,1,1,phishing,1
2683.0,0,0.346153846,0.653846154,50.0,0.222222222,28,0.071428571,2,13,21,0.0,1,3,legitimate,0
6071.0,0,0.423076923,0.576923077,32.0,0.054545455,54,0.0,7,7,15,5.4,1,1,legitimate,0
7427.0,0,0.011363636,0.988636364,100.0,0.0,45,0.022222222,6,9,17,4.0,1,4,legitimate,0
75.0,0,0.533333333,0.466666667,100.0,0.0,40,0.0,4,7,32,0.0,0,2,phishing,1
5.0,0,0.0,1.0,100.0,0.0,20,0.0,1,8,12,0.0,1,1,phishing,1
6682.0,0,0.052816901,0.947183099,83.33333333,0.0,75,0.053333333,11,9,19,4.222222222,1,2,legitimate,0
8019.0,0,0.884615385,0.115384615,0.0,0.0,137,0.04379562,14,25,23,8.454545455,1,3,phishing,1
3025.0,0,0.049019608,0.950980392,77.31092437,0.266666667,57,0.0,6,9,22,6.0,1,3,legitimate,0
5075.0,1,0.266666667,0.7333333329999999,20.0,0.25,54,0.0,7,10,13,4.5,1,0,phishing,1
8146.0,0,0.364705882,0.635294118,50.0,0.129032258,40,0.0,6,9,17,3.0,0,3,legitimate,0
5075.0,0,0.0,0.0,0.0,0.0,31,0.0,4,6,13,4.0,1,3,phishing,1
978.0,0,0.007352941,0.992647059,100.0,0.0,28,0.0,2,11,19,0.0,1,4,legitimate,0
6315.0,0,0.054761905,0.945238095,16.66666667,0.173913043,57,0.035087719,6,10,18,6.75,0,3,legitimate,0
8299.0,1,0.0,0.0,0.0,0.0,60,0.15,9,10,18,4.0,1,2,legitimate,0
4097.0,0,0.7263681590000001,0.273631841,19.17808219,0.054794521,20,0.0,1,9,12,0.0,1,0,phishing,1
5075.0,0,1.0,0.0,0.0,0.5,19,0.0,2,5,12,0.0,1,3,legitimate,0
7489.0,0,0.0,0.0,0.0,0.0,305,0.295081967,36,34,16,7.264705882,1,17,phishing,1
4374.0,0,0.773333333,0.226666667,83.33333333,0.0,19,0.0,1,9,12,0.0,0,0,legitimate,0
5248.0,0,0.2,0.8,12.5,0.9,51,0.0,5,13,21,6.666666667,1,3,legitimate,0
5075.0,0,0.0,1.0,100.0,0.0,49,0.040816327,5,11,18,5.0,1,0,phishing,1
7304.0,0,0.0,1.0,100.0,0.0,54,0.0,7,9,17,4.8,1,3,legitimate,0
7086.0,0,1.0,0.0,0.0,0.0,461,0.422993492,16,288,26,29.5,1,50,phishing,1
5075.0,0,0.0,1.0,100.0,0.0,48,0.020833333,8,7,11,4.0,0,3,legitimate,0
6494.0,0,0.13559322,0.86440678,33.33333333,0.125,70,0.0,8,10,14,7.166666667,1,8,legitimate,0
7053.0,0,0.067961165,0.932038835,0.0,0.285714286,35,0.057142857,2,18,27,0.0,1,3,phishing,1
245.0,0,0.0,0.0,0.0,0.0,31,0.0,2,14,24,0.0,1,1,phishing,1
2654.0,0,0.534313725,0.465686275,42.85714286,0.055045872,66,0.090909091,9,10,18,4.857142857,1,0,legitimate,0
6633.0,0,0.032407407,0.967592593,98.7012987,0.285714286,41,0.0,3,12,14,9.0,0,0,legitimate,0
95.0,0,0.0,1.0,100.0,0.0,20,0.0,1,7,11,0.0,1,0,phishing,1
383.0,0,0.0,1.0,100.0,0.0,26,0.0,2,10,18,0.0,1,0,phishing,1
7160.0,0,0.064516129,0.935483871,100.0,1.0,76,0.078947368,10,9,21,4.875,1,0,legitimate,0
7310.0,0,0.375,0.625,5.8823529410000015,0.523809524,57,0.0,6,15,23,5.75,1,4,legitimate,0
2300.0,2,0.454545455,0.545454545,60.0,0.0,114,0.289473684,12,32,26,8.0,1,7,phishing,1
2599.0,0,0.0,0.0,0.0,0.0,36,0.0,3,11,15,5.5,1,0,phishing,1
3455.0,0,0.090909091,0.909090909,50.0,0.0,48,0.0,6,11,23,4.666666667,0,3,phishing,1
5075.0,0,0.066666667,0.933333333,28.57142857,0.5,43,0.069767442,5,10,12,7.0,1,4,legitimate,0
302.0,1,0.142857143,0.857142857,0.0,1.0,63,0.015873016,8,10,14,4.714285714,1,2,phishing,1
5075.0,0,0.0,1.0,100.0,0.0,38,0.0,4,11,30,0.0,1,0,phishing,1
81.0,0,0.0,0.0,0.0,0.0,36,0.0,3,13,28,0.0,1,3,phishing,1
6678.0,0,0.0625,0.9375,83.78378378,0.222222222,82,0.036585366,10,14,22,5.625,1,5,legitimate,0
678.0,3,0.210526316,0.7894736840000001,0.0,0.0,73,0.054794521,11,9,19,4.222222222,1,1,phishing,1
5075.0,1,0.0,1.0,100.0,0.0,57,0.0,9,9,11,4.571428571,1,3,phishing,1
7133.0,0,0.039548023,0.960451977,68.18181818,0.357142857,44,0.0,5,9,16,5.666666667,0,0,legitimate,0
6878.0,1,0.0,0.0,0.0,0.0,74,0.054054054,10,11,13,5.625,1,6,legitimate,0
2689.0,0,0.136986301,0.863013699,100.0,0.0,27,0.0,2,11,19,0.0,0,4,legitimate,0
3126.0,0,0.761904762,0.238095238,0.0,0.0,36,0.083333333,4,10,18,4.0,0,4,phishing,1
3546.0,0,0.142857143,0.857142857,76.66666667,0.172413793,69,0.0,7,15,23,6.6,1,3,legitimate,0
7174.0,0,1.0,0.0,0.0,0.333333333,20,0.0,2,6,13,0.0,1,0,phishing,1
9229.0,0,0.0897009969999999,0.910299003,30.76923077,0.148148148,48,0.104166667,6,12,13,6.0,0,3,legitimate,0
4996.0,0,0.124269006,0.8757309940000001,0.0,0.670588235,45,0.044444444,5,10,16,6.333333333,1,4,legitimate,0
5075.0,1,0.0,1.0,100.0,0.0,107,0.168224299,10,32,20,7.888888888999999,1,2,phishing,1
9584.0,0,0.023529412,0.976470588,50.0,0.333333333,52,0.076923077,6,11,16,6.0,0,7,legitimate,0
4947.0,0,0.142857143,0.857142857,50.0,0.166666667,27,0.0,2,10,18,0.0,0,3,legitimate,0
4553.0,0,0.817857143,0.182142857,5.531914894,0.03930131,25,0.0,2,8,16,0.0,1,0,legitimate,0
9174.0,0,0.180722892,0.819277108,54.54545455,0.0,46,0.0,5,10,18,5.666666667,0,4,legitimate,0
2521.0,0,0.0,0.0,0.0,0.0,48,0.0625,4,18,7,10.0,1,0,phishing,1
2095.0,2,0.0,1.0,0.0,0.0,69,0.086956522,9,12,16,4.625,1,0,phishing,1
3789.0,0,0.342465753,0.6575342470000001,70.58823529,0.44,86,0.081395349,14,11,13,4.0,0,2,legitimate,0
9202.0,0,0.192307692,0.807692308,26.66666667,0.24,42,0.0,4,10,18,7.5,0,3,legitimate,0
5075.0,0,0.0,0.0,0.0,0.0,34,0.029411765,3,8,19,6.0,1,4,phishing,1
243.0,3,0.0,1.0,100.0,0.0,96,0.197916667,9,32,14,8.375,1,1,phishing,1
7298.0,0,0.331288344,0.668711656,79.52755906,0.296296296,38,0.0,2,16,29,0.0,1,0,legitimate,0
5075.0,0,0.363636364,0.636363636,100.0,0.0,131,0.381679389,8,64,22,13.28571429,1,4,phishing,1
9204.0,0,0.135416667,0.864583333,28.57142857,0.076923077,44,0.0,4,11,18,8.5,0,3,legitimate,0
8348.0,2,1.0,0.0,0.0,0.0,189,0.047619048,24,15,19,6.1363636360000005,1,10,legitimate,0
5075.0,1,0.0764331209999999,0.923566879,20.0,0.166666667,54,0.074074074,7,10,18,4.8,1,3,legitimate,0
6630.0,0,0.0,0.0,0.0,0.0,41,0.0,5,7,16,5.0,1,3,phishing,1
2316.0,0,0.321428571,0.6785714290000001,36.36363636,0.444444444,26,0.0,2,10,17,0.0,0,3,legitimate,0
3993.0,0,0.0,1.0,100.0,0.0,127,0.149606299,13,17,50,7.375,1,2,phishing,1
1529.0,0,0.027777778,0.972222222,0.0,1.5,19,0.0,1,5,12,0.0,1,0,legitimate,0
5075.0,1,0.0,0.0,0.0,0.0,133,0.0,14,27,11,8.5,1,3,legitimate,0
4350.0,0,0.181818182,0.818181818,0.0,0.0,44,0.0681818179999999,5,6,10,5.75,1,0,phishing,1
5075.0,0,0.235294118,0.764705882,20.0,0.0,30,0.0,3,11,18,2.0,0,3,legitimate,0
7157.0,0,0.071599045,0.928400955,65.43209877,0.7666666670000001,42,0.119047619,6,8,14,4.25,1,0,legitimate,0
6673.0,0,0.043165468,0.956834532,100.0,0.0,71,0.0,7,21,31,10.0,1,5,legitimate,0
5637.0,0,0.527272727,0.472727273,0.0,0.137931034,56,0.053571429,4,24,15,15.5,0,4,legitimate,0
3993.0,0,0.0,1.0,100.0,0.0,129,0.19379845,13,17,54,8.142857142999999,1,7,phishing,1
3565.0,0,0.0,0.0,0.0,0.0,36,0.0,3,12,16,5.5,1,1,phishing,1
3993.0,0,0.0,1.0,100.0,0.0,119,0.176470588,12,17,42,7.375,1,7,phishing,1
2101.0,0,0.014231499,0.985768501,98.18181818,0.133333333,24,0.0,2,8,16,0.0,0,3,legitimate,0
9040.0,0,0.212765957,0.787234043,26.66666667,0.1,27,0.0,2,10,18,0.0,0,3,legitimate,0
2749.0,0,0.1875,0.8125,100.0,0.0,32,0.0,2,15,23,0.0,0,3,legitimate,0
8151.0,0,0.260869565,0.739130435,50.0,0.033333333,55,0.0,6,10,14,7.5,0,5,legitimate,0
8523.0,1,0.0,0.0,0.0,0.0,92,0.27173913,13,12,14,5.454545455,1,4,legitimate,0
8347.0,2,0.517241379,0.482758621,11.11111111,0.0,44,0.0,4,14,16,9.0,1,1,phishing,1
3289.0,0,0.0,1.0,100.0,0.0,84,0.273809524,7,32,10,10.0,1,3,phishing,1
8152.0,0,1.0,0.0,0.0,1.5,123,0.073170732,6,76,34,39.5,1,3,phishing,1
630.0,1,0.0,1.0,0.0,0.0,93,0.0,8,21,27,10.8,1,3,phishing,1
5502.0,0,0.166666667,0.833333333,43.75,0.055555556,28,0.0,2,11,19,0.0,1,4,legitimate,0
5637.0,0,0.509433962,0.490566038,0.0,0.074074074,47,0.0,4,18,15,11.0,0,3,legitimate,0
3141.0,0,0.118918919,0.8810810809999999,26.08695652,0.681818182,50,0.08,5,12,16,5.75,1,4,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,80,0.575,11,50,13,9.571428571,1,2,phishing,1
590.0,1,0.176870748,0.823129252,21.21212121,0.461538462,60,0.0,7,14,20,5.4,1,4,phishing,1
954.0,1,0.0,1.0,0.0,0.0,49,0.020408163,3,22,26,6.5,1,0,phishing,1
5075.0,0,0.169014085,0.830985915,25.0,0.25,26,0.0,3,7,6,5.0,1,0,phishing,1
2595.0,0,1.0,0.0,0.0,0.0,56,0.0,5,15,19,6.5,1,3,legitimate,0
7616.0,0,0.310077519,0.689922481,92.75362319,0.025,47,0.0,4,10,21,8.5,1,1,legitimate,0
7087.0,0,1.0,0.0,0.0,0.0,145,0.055172414,7,87,32,25.25,1,3,phishing,1
7297.0,0,0.934065934,0.065934066,14.70588235,0.517647059,42,0.0,2,21,34,0.0,1,0,legitimate,0
7900.0,0,0.036649215,0.963350785,25.0,0.0,39,0.051282051,4,11,16,7.0,1,4,legitimate,0
291.0,3,0.959183673,0.040816327,8.333333332999999,0.787234043,137,0.0,14,25,33,7.0,1,6,phishing,1
7295.0,0,0.923076923,0.076923077,25.0,0.25,64,0.0,6,16,26,6.25,1,2,phishing,1
5640.0,0,0.435897436,0.564102564,0.0,0.0,56,0.071428571,4,24,15,15.5,1,4,legitimate,0
6452.0,0,0.0,1.0,0.0,0.0,64,0.078125,6,15,19,6.6,1,3,phishing,1
4.0,0,1.0,0.0,0.0,0.0,68,0.367647059,5,32,16,10.0,1,3,phishing,1
5290.0,0,0.08988764,0.91011236,60.0,0.5,40,0.0,6,7,14,3.75,1,3,legitimate,0
7484.0,1,0.931034483,0.068965517,5.263157895,0.074074074,74,0.0,12,7,13,4.2,0,3,phishing,1
2840.0,0,0.142857143,0.857142857,0.0,0.0,33,0.0,2,11,24,0.0,1,1,legitimate,0
5075.0,1,0.967741935,0.032258065,0.0,0.1,44,0.0,4,12,23,5.5,0,0,phishing,1
9403.0,0,0.021052632,0.978947368,50.0,0.1,64,0.03125,9,10,11,5.571428571,0,3,legitimate,0
3113.0,0,0.412698413,0.587301587,51.72413793,0.115384615,42,0.0,5,8,16,5.0,0,3,legitimate,0
5676.0,0,0.411764706,0.588235294,48.14814815,0.357142857,83,0.012048193,11,8,11,5.3,0,2,legitimate,0
8347.0,2,0.388888889,0.611111111,100.0,0.0,48,0.0,4,18,16,11.0,1,2,phishing,1
7296.0,0,1.0,0.0,0.0,0.0,42,0.0,2,20,33,0.0,1,0,phishing,1
392.0,0,0.4166666670000001,0.583333333,33.33333333,0.2,54,0.0,5,19,27,5.0,1,6,phishing,1
5638.0,0,0.527272727,0.472727273,0.0,0.137931034,45,0.0,4,16,15,10.0,0,5,legitimate,0
5322.0,0,0.078817734,0.921182266,90.0,0.0,27,0.0,2,10,18,0.0,0,3,legitimate,0
5075.0,0,0.063037249,0.936962751,84.61538462,0.227272727,24,0.0,2,8,15,0.0,0,3,legitimate,0
5076.0,0,0.0,1.0,0.0,0.0,51,0.0,6,14,21,4.75,1,3,phishing,1
5339.0,0,0.58041958,0.41958042,11.76470588,0.144578313,109,0.100917431,14,11,15,6.25,1,7,legitimate,0
7478.0,0,0.650406504,0.349593496,73.17073171,0.025,63,0.031746032,9,8,14,4.857142857,0,4,legitimate,0
2466.0,0,0.6776556779999999,0.322344322,86.66666667,0.021621622,28,0.0,3,9,16,2.0,0,3,legitimate,0
12.0,0,0.0,0.0,0.0,0.0,28,0.0,2,9,20,0.0,1,0,phishing,1
3992.0,0,0.0,1.0,100.0,0.0,127,0.141732283,13,17,50,7.375,1,8,phishing,1
67.0,0,0.364583333,0.635416667,84.61538462,0.0,20,0.0,2,4,11,0.0,0,4,legitimate,0
1523.0,2,0.0,1.0,100.0,0.0,52,0.0,6,12,20,5.25,1,3,phishing,1
3970.0,0,0.347432024,0.652567976,54.28571429,0.217391304,65,0.0,11,9,17,3.444444444,1,3,legitimate,0
8896.0,1,0.0,0.0,0.0,0.0,90,0.144444444,16,8,17,4.076923077,1,7,legitimate,0
7419.0,0,1.0,0.0,0.0,0.0,98,0.0,17,11,13,4.133333333,0,3,legitimate,0
1115.0,0,0.0,1.0,100.0,0.0,138,0.31884058,16,24,13,7.285714286,1,3,phishing,1
5158.0,0,0.0,0.0,0.0,0.0,34,0.058823529,2,14,25,0.0,1,1,phishing,1
1162.0,4,0.0,1.0,100.0,0.0,70,0.0,7,16,19,6.333333333,1,2,phishing,1
6606.0,0,0.120689655,0.879310345,0.0,0.214285714,49,0.0,4,17,30,4.0,0,1,phishing,1
1254.0,0,0.0,1.0,100.0,0.0,23,0.130434783,2,6,14,0.0,1,3,legitimate,0
6315.0,0,0.055155875,0.944844125,16.66666667,0.173913043,59,0.084745763,6,10,18,7.25,0,3,legitimate,0
760.0,0,0.095238095,0.904761905,100.0,0.0,27,0.0,3,8,16,2.0,1,3,phishing,1
2361.0,0,0.0,1.0,100.0,0.0,29,0.0,2,14,21,0.0,1,4,legitimate,0
659.0,0,0.0,0.0,0.0,0.0,135,0.0,18,11,19,5.8125,1,6,legitimate,0
5075.0,1,0.0,0.0,0.0,0.0,40,0.0,6,7,14,3.75,1,4,phishing,1
88.0,0,0.75862069,0.24137931,4.545454545,0.1363636359999999,45,0.066666667,5,9,37,0.0,1,5,phishing,1
9279.0,0,0.0,0.0,0.0,0.0,48,0.041666667,8,7,11,4.0,1,3,legitimate,0
2328.0,0,0.0,0.0,0.0,0.0,30,0.4,4,7,6,4.666666667,1,0,phishing,1
8018.0,0,0.884615385,0.115384615,0.0,0.0,119,0.092436975,14,25,25,6.6363636360000005,1,3,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,117,0.102564103,15,12,30,6.272727272999999,1,3,legitimate,0
5616.0,0,0.80952381,0.19047619,25.0,0.176470588,59,0.152542373,8,11,28,4.75,1,1,phishing,1
987.0,0,0.692307692,0.307692308,55.0,0.0,49,0.0,5,16,24,5.0,1,6,phishing,1
7295.0,0,0.727272727,0.272727273,0.0,0.0,50,0.02,6,12,37,1.0,1,0,phishing,1
4573.0,0,0.027027027,0.972972973,75.0,0.0,24,0.0,1,8,15,0.0,1,0,legitimate,0
3078.0,2,1.0,0.0,0.0,0.222222222,102,0.245098039,8,32,23,13.2,1,5,phishing,1
5770.0,0,0.0,0.0,0.0,0.0,67,0.313432836,4,32,26,32.0,1,4,phishing,1
7083.0,0,1.0,0.0,0.0,0.0,40,0.0,2,16,32,0.0,1,2,phishing,1
798.0,0,0.988071571,0.011928429,4.166666667,0.014084507,243,0.106995885,10,151,12,23.66666667,1,8,phishing,1
7297.0,0,0.522222222,0.477777778,81.25,0.127659574,30,0.0,2,9,22,0.0,1,0,legitimate,0
7132.0,0,0.016233766,0.983766234,71.42857143,0.6,47,0.0,5,10,16,6.666666667,0,0,legitimate,0
1967.0,0,0.208333333,0.791666667,90.90909091,0.2,59,0.06779661,7,11,19,5.4,1,5,legitimate,0
6070.0,0,0.330508475,0.669491525,24.07407407,0.038461538,36,0.0,4,7,16,5.5,1,0,legitimate,0
7501.0,0,0.0,1.0,100.0,0.0,53,0.0,6,17,25,4.25,1,3,legitimate,0
8705.0,0,0.06504065,0.93495935,57.14285714,0.375,54,0.092592593,7,10,18,4.8,1,4,legitimate,0
7236.0,1,0.0,0.0,0.0,0.0,81,0.0123456789999999,9,14,22,6.428571429,1,0,legitimate,0
5767.0,0,0.033333333,0.966666667,100.0,0.0,81,0.185185185,5,32,27,14.66666667,1,5,phishing,1
1103.0,0,0.0,1.0,0.0,0.0,58,0.034482759,9,14,21,3.285714286,1,2,phishing,1
3378.0,0,0.096385542,0.903614458,65.90909091,0.53125,37,0.0,3,13,17,5.0,1,0,legitimate,0
135.0,0,0.0,1.0,0.0,0.0,79,0.063291139,10,15,12,6.5,1,5,phishing,1
7189.0,1,0.067961165,0.932038835,0.0,0.285714286,52,0.0,4,24,35,4.0,1,1,phishing,1
12351.0,0,0.05,0.95,0.0,0.0,43,0.046511628,6,7,12,5.0,1,0,legitimate,0
2618.0,4,0.0,1.0,100.0,0.0,80,0.1625,12,15,13,4.8,1,5,phishing,1
1589.0,5,0.966666667,0.033333333,7.142857143,0.0,235,0.221276596,20,40,19,9.894736842,1,11,phishing,1
2931.0,0,0.0,0.0,0.0,0.0,62,0.0,7,14,22,5.4,1,3,phishing,1
5426.0,0,0.016438356,0.983561644,80.64516129,0.0,48,0.0,5,8,16,7.333333333,0,3,legitimate,0
5075.0,0,0.144230769,0.8557692309999999,68.75,0.266666667,80,0.0,7,16,12,11.0,0,5,legitimate,0
7882.0,0,0.6,0.4,20.0,0.577777778,37,0.0,2,13,29,0.0,1,1,phishing,1
5075.0,0,0.473684211,0.526315789,100.0,0.0,33,0.0,3,7,10,4.5,1,2,phishing,1
5075.0,0,0.0,1.0,0.0,0.0,52,0.0,6,12,20,5.25,1,4,legitimate,0
3806.0,0,0.049180328,0.950819672,0.0,0.333333333,57,0.0,4,27,35,6.5,1,5,legitimate,0
5075.0,0,0.285714286,0.7142857140000001,33.33333333,0.0,21,0.0,3,3,6,2.5,1,0,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,436,0.461009174,15,288,14,30.92307692,1,15,phishing,1
7298.0,0,0.830985915,0.169014085,48.14814815,0.338983051,34,0.0,2,13,26,0.0,1,0,legitimate,0
5075.0,0,0.0,1.0,0.0,0.0,72,0.013888889,6,20,22,9.75,1,4,phishing,1
2469.0,0,0.5,0.5,60.0,0.0,22,0.0,1,8,13,0.0,1,0,legitimate,0
7412.0,0,0.066666667,0.933333333,100.0,0.0,31,0.064516129,5,6,13,2.666666667,0,3,legitimate,0
7296.0,0,0.848484848,0.151515152,12.5,0.142857143,52,0.115384615,6,9,22,4.5,1,7,phishing,1
5075.0,0,0.0,1.0,100.0,0.0,56,0.0,5,18,29,5.333333333,1,6,phishing,1
5075.0,1,0.774193548,0.225806452,0.0,0.0,54,0.185185185,13,8,13,4.333333333,1,5,phishing,1
7083.0,0,1.0,0.0,0.0,0.0,82,0.036585366,10,11,30,5.285714286,1,2,phishing,1
6965.0,0,0.207142857,0.792857143,76.92307692,0.034482759,68,0.0,6,10,13,8.2,0,0,legitimate,0
4624.0,0,0.111111111,0.8888888890000001,80.0,0.0,55,0.0,5,15,19,5.75,0,1,legitimate,0
5075.0,0,0.0,1.0,100.0,0.0,39,0.0,2,23,31,0.0,1,3,legitimate,0
9205.0,0,0.239669421,0.760330579,18.75,0.379310345,40,0.0,4,10,18,6.5,0,3,legitimate,0
7529.0,0,0.0,1.0,100.0,0.0,48,0.125,4,12,21,8.5,1,1,phishing,1
2139.0,0,1.0,0.0,0.0,0.0,24,0.083333333,2,7,10,5.0,1,3,phishing,1
11555.0,0,0.021621622,0.978378378,96.36363636,0.75,72,0.180555556,9,14,15,6.0,1,2,legitimate,0
1314.0,0,0.571428571,0.428571429,13.33333333,0.05,25,0.0,2,8,16,0.0,0,3,legitimate,0
1284.0,1,1.0,0.0,0.0,0.0,63,0.047619048,7,20,21,6.0,1,0,phishing,1
5075.0,0,0.0,0.0,0.0,0.0,38,0.315789474,10,8,15,4.0,1,4,phishing,1
4472.0,0,0.032786885,0.967213115,12.5,0.875,32,0.0,3,9,23,0.0,1,3,legitimate,0
1957.0,0,0.7333333329999999,0.266666667,0.0,0.0,85,0.0,11,11,31,6.5,1,1,phishing,1
4567.0,0,0.024305556,0.975694444,61.11111111,0.428571429,27,0.0,3,8,19,0.0,1,3,legitimate,0
1590.0,0,0.0,0.0,0.0,0.0,55,0.0,5,14,20,5.75,1,0,phishing,1
2098.0,0,1.0,0.0,0.0,0.142857143,73,0.02739726,8,10,10,7.0,1,4,phishing,1
5075.0,0,0.043859649,0.956140351,37.5,0.9,40,0.0,4,10,16,7.0,0,3,legitimate,0
7756.0,0,0.107526882,0.892473118,33.33333333,0.1,61,0.0,7,14,22,5.4,1,3,legitimate,0
11425.0,0,0.0,0.0,0.0,0.0,119,0.117647059,15,11,15,6.461538462,1,1,legitimate,0
5636.0,0,0.442307692,0.557692308,0.0,0.0,43,0.0,6,7,15,4.0,0,3,legitimate,0
4503.0,0,0.0,0.0,0.0,0.0,56,0.089285714,8,9,14,4.833333333,1,5,legitimate,0
7491.0,0,0.48,0.52,0.0,0.0,27,0.037037037,2,7,11,7.0,1,1,legitimate,0
5075.0,4,0.037037037,0.962962963,100.0,0.0,71,0.0,7,13,19,6.5,1,2,phishing,1
